month,employed_junior,employed_mid,employed_senior,employed_total,unemployed,junior_hires,hires_total,vacancies_posted,grads,layoffs,exits,ai_task_share,adoption,n_firms,manager_seats,unit_cost_rel,wage_junior,wage_mid,wage_senior,senior_premium,elasticity,junior_hires_per_senior,employed_junior_vs_cf,employed_total_vs_cf,variant,seed
13,2108,1403,831,4342,484,34,74,74,9,63,5,0.0003972677121015625,0.1308255857868761,146,658,0.9955371276700258,5702.409529223189,9164.281153676793,12500.0,2.1920558206037533,1.0,0.4645006016847172,1.004287756074321,1.00462748727441,aux_base,0
14,2083,1402,830,4315,515,21,59,59,9,85,4,0.0004686485322503843,0.1377784425929432,145,654,0.994299249886184,5682.509283723246,9164.281153676793,12500.0,2.199732437886992,1.0,0.4506024096385542,0.9783936120244247,0.9797910990009082,aux_base,0
15,2078,1391,823,4292,535,28,52,52,9,69,6,0.0005436411368136075,0.1426721555323575,146,651,0.9929809300196698,5661.509913096588,9164.281153676793,12500.0,2.207891568128169,1.0,0.44957472660996356,0.9701213818860878,0.9708210812033476,aux_base,0
16,2097,1402,835,4334,490,42,88,88,8,45,10,0.0006314756643027805,0.1479302588041003,147,650,0.991785863058493,5642.778060672394,9164.281153676793,12500.0,2.215220918773917,1.0,0.45868263473053894,0.9717330861909175,0.9730579254602605,aux_base,0
17,2088,1394,827,4309,508,22,48,48,9,69,12,0.0007441162608240576,0.1555996798170375,147,647,0.9905283491575388,5623.367640258226,9164.281153676793,12500.0,2.222867292280751,1.0,0.4437726723095526,0.9707112970711297,0.9709328526363227,aux_base,0
18,2087,1400,832,4319,492,23,59,59,9,45,11,0.0008769153816094655,0.16368233486423403,147,646,0.9892841929827106,5604.104566122115,9164.281153676793,12500.0,2.230507987942426,1.0,0.4362980769230769,0.9747781410555815,0.9782559456398641,aux_base,0
19,2095,1409,834,4338,466,31,69,69,9,47,13,0.0010201835137985578,0.16999002664324095,147,645,0.9880640393935237,5585.529265983225,9164.281153676793,12500.0,2.237925790869456,1.0,0.4364508393285372,0.9821847163619315,0.9847900113507378,aux_base,0
20,2094,1406,831,4331,468,32,65,65,9,68,10,0.0011904162334712394,0.1770872901925518,147,639,0.9868028115944117,5566.998879857431,9164.281153676793,12500.0,2.24537498026587,1.0,0.43561973525872444,0.9896030245746692,0.9924381301558204,aux_base,0
21,2099,1403,832,4334,460,31,67,67,9,61,11,0.0013972129339858603,0.185590691553096,147,637,0.9855372423192554,5549.194473162553,9164.281153676793,12500.0,2.2525791915301356,1.0,0.4375,0.9952584163110479,0.9942647396191787,aux_base,0
22,2100,1400,832,4332,456,26,55,55,9,56,14,0.0016253991315838207,0.19281521265099902,147,636,0.9842976136435797,5532.045716069763,9164.281153676793,12500.0,2.259561948971133,1.0,0.4362980769230769,0.9943181818181818,0.9926672777268561,aux_base,0
23,2088,1402,823,4313,473,24,58,58,9,72,6,0.0018899474485137167,0.20027384076774848,146,627,0.9829660792671084,5513.208321722021,9164.281153676793,12500.0,2.267282364562581,1.0,0.4313487241798299,0.9825882352941177,0.9833561331509348,aux_base,0
24,2098,1397,827,4322,460,33,68,68,9,57,11,0.0021753554688409447,0.20598160332482612,146,629,0.9816152174782756,5495.656066656947,9164.281153676793,12500.0,2.274523705338761,1.0,0.4195888754534462,0.9868297271872061,0.9856328392246294,aux_base,0
25,2111,1413,835,4359,417,38,92,93,9,54,14,0.002490432314914572,0.21079202937300054,147,632,0.9804371960749023,5480.004905512084,9164.281153676793,12500.0,2.2810198559177977,1.0,0.42035928143712575,0.9864485981308411,0.9897820163487738,aux_base,0
26,2096,1397,835,4328,448,30,64,69,9,93,7,0.0028857795046743004,0.2184291814063825,147,632,0.9790322001642829,5462.526197055287,9164.281153676793,12500.0,2.288318545133649,1.0,0.4311377245508982,0.9767008387698043,0.9783001808318263,aux_base,0
27,2082,1395,834,4311,462,26,59,59,9,75,11,0.0033341327109608814,0.22579633236912972,147,632,0.9775627911208946,5443.731176419794,9164.281153676793,12500.0,2.2962191913783916,1.0,0.4292565947242206,0.9765478424015009,0.9795501022494888,aux_base,0
28,2080,1392,826,4298,472,49,96,96,9,107,10,0.0038931937106010048,0.23603631934828753,146,624,0.9758915965414571,5424.778267712357,9164.281153676793,12500.0,2.3042416451191254,1.0,0.44188861985472155,0.9746954076850984,0.9770402364173676,aux_base,0
29,2061,1374,821,4256,513,37,72,72,9,114,10,0.0044418087548795055,0.2412459688043885,145,621,0.9741230510416699,5403.691021744854,9164.281153676793,12500.0,2.313233667450465,1.0,0.4628501827040195,0.9763145428706774,0.9761467889908257,aux_base,0
30,2076,1385,824,4285,481,34,70,70,8,40,10,0.0051678053975133245,0.25162906754033787,145,622,0.972313502227684,5384.529467078789,9164.281153676793,12500.0,2.321465612998398,1.0,0.47451456310679613,0.9829545454545454,0.9805491990846682,aux_base,0
31,2097,1401,833,4331,433,42,91,94,9,43,9,0.005965474601082518,0.26062842141043696,146,627,0.9705978270128459,5367.653832207723,9164.281153676793,12500.0,2.3287641846416784,1.0,0.48259303721488594,0.9771668219944082,0.9774317309862334,aux_base,0
32,2103,1412,837,4352,413,27,61,65,9,38,6,0.006856067513861733,0.26901974138879636,147,632,0.9688606272341884,5351.206762237577,9164.281153676793,12500.0,2.335921700542402,1.0,0.4743130227001195,0.9758700696055684,0.9781973477185885,aux_base,0
33,2099,1407,834,4340,419,28,58,61,9,66,11,0.007891977562096617,0.2784078486582204,148,627,0.9669029715908299,5334.560507282877,9164.281153676793,12500.0,2.343210838631352,1.0,0.4724220623501199,0.9735621521335807,0.9770373705538046,aux_base,0
34,1959,1316,780,4055,704,21,52,52,9,334,6,0.009250363722897219,0.293724755131245,147,584,0.9635945639673577,5307.887704746462,9150.990774373357,12500.0,2.3549857674686954,1.0,0.4987179487179487,0.906524757056918,0.9098048014359434,aux_base,0
35,2005,1337,795,4137,618,59,113,113,8,27,8,0.010702533939863482,0.3062667890722155,147,588,0.960337048087043,5281.34826622273,9144.225112947754,12500.0,2.366819866802709,1.0,0.5333333333333333,0.9321245932124593,0.9321766561514195,aux_base,0
36,2014,1341,796,4151,604,29,57,57,8,41,6,0.012208299031318778,0.3152763001403513,146,591,0.9571667930148718,5255.303379095827,9138.70266961617,12500.0,2.378549647527793,1.0,0.5276381909547738,0.9319759370661731,0.9290510295434199,aux_base,0
37,2001,1334,792,4127,629,36,77,77,8,100,6,0.014205744882100383,0.33155796889775335,145,584,0.9535117149118326,5229.026862200348,9131.017992083562,12500.0,2.39050215831939,1.0,0.5277777777777778,0.9263888888888889,0.9253363228699552,aux_base,0
38,2006,1350,799,4155,592,27,71,71,8,41,15,0.016312826290248474,0.344638512913882,145,583,0.9500915873914799,5202.881727889346,9128.28548703786,12500.0,2.402514731979287,1.0,0.5193992490613266,0.925703737886479,0.9266280107047279,aux_base,0
39,2006,1342,796,4144,589,22,44,44,8,53,20,0.018660430944951328,0.35745061346846685,145,584,0.9461891126433382,5177.685006448004,9123.643985942756,12500.0,2.4142063459699052,1.0,0.5163316582914573,0.921875,0.9221183800623053,aux_base,0
40,2001,1333,793,4127,599,40,86,86,8,102,14,0.02096678493789631,0.36479074482294765,144,579,0.9422653457266056,5152.516177440509,9116.501051641686,12500.0,2.4259991758452517,1.0,0.5069356872635561,0.9128649635036497,0.9132551449435716,aux_base,0
41,1978,1315,781,4074,647,23,44,44,8,95,11,0.02377436384106085,0.37638196517434575,141,570,0.9376510746644051,5126.753596553306,9104.073397798036,12500.0,2.4381901264776396,1.0,0.4967989756722151,0.9015496809480401,0.8993377483443709,aux_base,0
42,1946,1301,774,4021,690,20,46,46,8,98,17,0.026978269057642477,0.3893670439493772,140,559,0.9327428814601244,5101.1198285705395,9087.882877057968,12500.0,2.4504423381684823,1.0,0.48320413436692505,0.8769716088328076,0.8760348583877996,aux_base,0
43,1953,1309,772,4034,668,37,79,79,8,63,14,0.029938443165104172,0.3946729490638259,140,561,0.9280071404204175,5075.614229427687,9074.46743090612,12500.0,2.4627561187622935,1.0,0.47797927461139894,0.8805229936880072,0.8821342663459436,aux_base,0
44,1947,1305,775,4027,670,27,61,61,8,67,12,0.033625964970219406,0.40569286160846396,139,559,0.9226984966921646,5050.236158280549,9060.111363983433,12500.0,2.4751317776505464,1.0,0.4761290322580645,0.8742703188145488,0.8760060909288666,aux_base,0
45,1939,1292,773,4004,679,26,44,44,8,67,22,0.0375247764943945,0.4151575793940522,140,549,0.9169749018642357,5024.984977489146,9042.85695394554,12500.0,2.487569625779443,1.0,0.47477360931435963,0.8598669623059867,0.8625592417061612,aux_base,0
46,1939,1299,776,4014,653,32,71,71,8,60,23,0.0415569768131314,0.4224429854687172,142,545,0.9114436163919293,4999.860052601701,9028.893445877025,12500.0,2.500069975657732,1.0,0.48711340206185566,0.8587245349867139,0.8621134020618557,aux_base,0
47,1953,1309,782,4044,613,33,72,72,8,42,18,0.046476951955006576,0.4349515843569383,143,547,0.9052083390150613,4974.860752338693,9019.70941680493,12500.0,2.5126331413645544,1.0,0.45012787723785164,0.863395225464191,0.866695242177454,aux_base,0
48,1963,1311,784,4058,582,34,75,75,7,57,20,0.052329725417875755,0.4517186697115945,141,547,0.8981727470213928,4951.264145054376,9011.713968953007,12500.0,2.5246077837486736,1.0,0.45535714285714285,0.8655202821869489,0.8669087801751763,aux_base,0
49,1962,1315,791,4068,568,25,64,64,7,53,10,0.05838402049602923,0.46574760053820413,140,536,0.8912844814785396,4927.847186064599,9005.246884961512,12500.0,2.5366046324140497,1.0,0.43742098609355246,0.866225165562914,0.8703465982028241,aux_base,0
50,1961,1316,791,4068,557,29,62,62,7,60,16,0.06436377614378061,0.4753764975601075,142,535,0.88439975097449,4904.951713858067,8999.939444768443,12500.0,2.548445067192706,1.0,0.43994943109987356,0.8654015887025596,0.869416541996153,aux_base,0
51,1967,1326,798,4091,527,39,82,82,8,59,15,0.0719236161380599,0.49271090926134437,143,532,0.8764257850958332,4883.127061787787,8998.595055473788,12500.0,2.559835089653301,1.0,0.4573934837092732,0.8876353790613718,0.8940122377622378,aux_base,0
52,1959,1322,796,4077,526,33,75,75,7,88,21,0.08160116119427616,0.5194119366547447,141,525,0.8664434379515658,4861.603979451755,8996.575980128931,12500.0,2.5711678805663705,1.0,0.44974874371859297,0.8888384754990926,0.8958470665787739,aux_base,0
53,1954,1323,792,4069,524,22,46,46,8,53,17,0.08993190363467457,0.5328266432773099,142,518,0.8576937924879425,4840.347149440194,8995.154483716271,12500.0,2.582459400963767,1.0,0.45075757575757575,0.884963768115942,0.8921289190966893,aux_base,0
54,1945,1317,792,4054,532,23,53,53,8,66,13,0.09907043852269905,0.5473100803125349,143,513,0.8482036786567931,4818.597608343605,8992.14778159342,12500.0,2.5941157606428313,1.0,0.45454545454545453,0.8745503597122302,0.8816876903001305,aux_base,0
55,1936,1329,795,4060,516,25,74,74,8,64,14,0.10988572891253981,0.5670443197004049,142,513,0.8375533236337234,4796.275557884441,8992.14778159342,12500.0,2.606188874918093,1.0,0.4377358490566038,0.8701123595505618,0.8856893542757417,aux_base,0
56,1922,1331,791,4044,516,26,62,62,8,74,20,0.12233139131531436,0.5907284309467242,141,510,0.8252737720925827,4773.552455906898,8992.14778159342,12500.0,2.6185948757161404,1.0,0.438685208596713,0.8704710144927537,0.8860648553900088,aux_base,0
57,1911,1334,793,4038,507,24,59,63,8,63,21,0.13492011836410953,0.6108262925724562,140,506,0.8129568117241347,4750.654224979987,8992.14778159342,12500.0,2.6312165457701058,1.0,0.43505674653215637,0.867059891107078,0.8863037752414399,aux_base,0
58,1922,1342,801,4065,475,39,82,90,8,54,12,0.14635100114908406,0.6224183976539736,141,498,0.8016016206171138,4729.332714225109,8992.14778159342,12500.0,2.643079004021416,1.0,0.4394506866416979,0.8584189370254578,0.880060619181641,aux_base,0
59,1920,1352,811,4083,450,27,66,76,8,48,15,0.15628801259793287,0.6256873827617261,144,504,0.791878942250614,4708.242059550595,8992.14778159342,12500.0,2.654918723782255,1.0,0.42663378545006164,0.896358543417367,0.9245923913043478,aux_base,0
60,1917,1369,806,4092,433,23,66,70,9,52,12,0.17058405019656128,0.6442624629973398,144,492,0.7780746851253155,4687.193687986278,8992.14778159342,12500.0,2.6668409355556792,1.0,0.41563275434243174,0.9,0.9306345235387764,aux_base,0
61,1884,1361,807,4052,472,12,39,39,9,78,9,0.18680288556826377,0.6671091838805221,143,484,0.7627694916152977,4663.757719546346,8992.14778159342,12500.0,2.680242146287115,1.0,0.3990086741016109,0.8766868310842252,0.9154993221870764,aux_base,0
62,1882,1373,817,4072,449,29,76,86,9,54,10,0.20149272527171522,0.6820291537612535,142,484,0.7487622963182893,4640.438930948615,8992.14778159342,12500.0,2.693710699786045,1.0,0.39412484700122397,0.8802619270346118,0.9221014492753623,aux_base,0
63,1856,1372,812,4040,474,16,48,48,9,77,13,0.21498679292712783,0.6914564808310011,142,477,0.735823806427886,4617.236736293872,8992.14778159342,12500.0,2.7072469344583365,1.0,0.3682266009852217,0.8681010289990645,0.915684496826836,aux_base,0
64,1839,1382,823,4044,469,18,66,79,9,62,10,0.22794732833088896,0.6984001000536191,144,476,0.7237709567666927,4594.150552612403,8992.14778159342,12505.376670716889,2.7220215200840276,1.0,0.3450789793438639,0.8533642691415313,0.9073367736145389,aux_base,0
65,1829,1384,827,4040,463,32,68,75,8,71,17,0.24283737665688093,0.7105997198946304,145,466,0.7095776692161665,4571.179799849341,8992.14778159342,12505.376670716889,2.7357000201849524,1.0,0.3555018137847642,0.8448036951501154,0.9023899932990842,aux_base,0
66,1815,1400,830,4045,447,46,71,107,8,63,16,0.2550307759794545,0.7146070551902535,147,464,0.6981281914540226,4548.323900850094,8992.14778159342,12510.49935513622,2.750573536066324,1.0,0.3819277108433735,0.8367911479944675,0.9049217002237137,aux_base,0
67,1786,1408,832,4026,458,25,66,78,8,83,14,0.2716738833416285,0.7308065271505889,146,459,0.6828586811100209,4525.5822813458435,8992.14778159342,12515.551672183488,2.765511904130388,1.0,0.38100961538461536,0.8207720588235294,0.8976588628762542,aux_base,0
68,1691,1339,799,3829,644,29,84,84,8,279,17,0.2830323493313411,0.7327597492270185,146,439,0.6719318711042165,4502.954369939114,8992.14778159342,12515.551672183488,2.7794089488747615,1.0,0.4005006257822278,0.7686363636363637,0.8454404945904173,aux_base,0
69,1693,1367,823,3883,576,33,102,102,8,46,20,0.300904057056968,0.7515906403463265,146,445,0.6556289144231169,4480.439598089419,8992.14778159342,12515.551672183488,2.793375828014836,1.0,0.3997569866342649,0.77024567788899,0.8554747741793347,aux_base,0
70,1691,1385,825,3901,552,33,87,87,8,68,13,0.31825125604313065,0.7687139280175594,146,446,0.639369033529476,4458.037400098971,8992.14778159342,12515.551672183488,2.807412892477222,1.0,0.39151515151515154,0.7644665461121157,0.8543583004818222,aux_base,0
71,1653,1380,823,3856,587,11,43,45,8,85,15,0.33459585143803383,0.7832856385679144,146,431,0.6243493075772736,4435.747213098476,8992.14778159342,12515.551672183488,2.821520494951982,1.0,0.3730255164034022,0.7432553956834532,0.8411867364746946,aux_base,0
72,1639,1390,834,3863,573,19,67,77,7,59,13,0.34690124487159424,0.7887150010119571,146,427,0.6129444496165208,4413.5684770329835,8992.14778159342,12515.551672183488,2.83569898990149,1.0,0.36330935251798563,0.7359676695105523,0.8396000869376222,aux_base,0
73,1608,1389,827,3824,596,12,48,48,7,85,21,0.3605777917919155,0.7977767887705617,145,424,0.6002065973920435,4391.5006346478185,8992.14778159342,12515.551672183488,2.8499487335693368,1.0,0.36638452237001207,0.7272727272727273,0.8380451457374535,aux_base,0
74,1603,1407,834,3844,571,37,79,97,7,58,11,0.36981820062267046,0.7976936578575835,147,433,0.5914484593916827,4369.543131474579,8992.14778159342,12515.551672183488,2.864270083989283,1.0,0.37290167865707435,0.7204494382022472,0.8363794604003482,aux_base,0
75,1593,1419,836,3848,560,55,70,114,7,64,12,0.3829328473919618,0.8066370480033193,146,432,0.5791746859710969,4347.695415817207,8992.14778159342,12515.551672183488,2.878663400994254,1.0,0.41866028708133973,0.7130707251566697,0.8345261331598351,aux_base,0
76,1571,1418,843,3832,558,15,59,63,8,72,23,0.3905120694575772,0.8046134790753032,147,432,0.5720553738647596,4325.956938738121,8992.14778159342,12515.551672183488,2.893129046225381,1.0,0.41162514827995256,0.7054333183655142,0.8334058286211397,aux_base,0
77,1556,1426,853,3835,544,31,68,95,7,63,16,0.39743344508951306,0.8021482172498987,150,428,0.5655609075659407,4304.32715404443,8992.14778159342,12515.551672183488,2.9076673831410864,1.0,0.4056271981242673,0.6934046345811051,0.8284726722834306,aux_base,0
78,1551,1448,861,3860,506,55,82,130,7,55,18,0.4079731265227787,0.807705724414792,152,429,0.5560446622772899,4282.805518274208,8992.14778159342,12534.128762818855,2.9266163754896777,1.0,0.41231126596980255,0.6924107142857143,0.83423384482386,aux_base,0
79,1548,1463,877,3888,465,60,99,144,8,71,21,0.42401965275139036,0.8244999069734701,152,427,0.5413254844243705,4261.391490682837,8992.14778159342,12534.128762818855,2.9413229904418876,1.0,0.44469783352337516,0.6960431654676259,0.8474280732345248,aux_base,0
80,1530,1460,871,3861,476,32,91,91,7,117,22,0.4327879010418121,0.827514479702152,152,430,0.5329129765307484,4240.084533229423,8992.14778159342,12534.128762818855,2.9561035079817963,1.0,0.45120551090700345,0.6885688568856886,0.8426451331296377,aux_base,0
81,1525,1466,874,3865,457,28,67,74,7,59,18,0.44750898312973336,0.8423171112810991,152,423,0.5191664725585045,4218.8841105632755,8992.14778159342,12534.128762818855,2.9709582994791925,1.0,0.4439359267734554,0.6872465074357819,0.8444395892506008,aux_base,0
82,1486,1441,863,3790,517,19,59,59,7,131,19,0.4587892859017285,0.8509536141963326,151,420,0.5086339273488625,4197.789690010459,8992.14778159342,12534.128762818855,2.985887738170043,1.0,0.43337195828505215,0.6681654676258992,0.8267888307155323,aux_base,0
83,1476,1445,867,3788,505,24,66,66,7,67,20,0.4721638009361462,0.8638139872941849,150,415,0.4962225918949125,4176.800741560406,8992.14778159342,12534.128762818855,3.0008921991658726,1.0,0.4463667820069204,0.6604026845637584,0.8227628149435273,aux_base,0
84,1461,1442,863,3766,516,16,43,43,7,63,16,0.4846274961978125,0.8753063985173846,150,411,0.48455213020061944,4155.9167378526045,8992.14778159342,12534.128762818855,3.0159720594631882,1.0,0.44495944380069524,0.6569244604316546,0.8210159145410943,aux_base,0
85,1443,1446,857,3746,522,13,44,44,7,60,17,0.4961683411746932,0.8854640669821937,150,407,0.4738153272772956,4135.137154163342,8992.14778159342,12534.128762818855,3.031127697952953,1.0,0.4492415402567094,0.65,0.8195143294683876,aux_base,0
86,1408,1422,841,3671,587,17,52,52,7,123,13,0.5035429353121479,0.8886103582594792,149,402,0.46674337157053425,4114.461468392525,8992.14778159342,12534.128762818855,3.0463594954301034,1.0,0.4340071343638526,0.6350924672981506,0.8022290209790209,aux_base,0
87,1393,1419,844,3656,584,16,54,54,7,64,20,0.5074721853970378,0.8862225830948944,151,395,0.4628950315984561,4093.889161050562,8992.14778159342,12534.128762818855,3.0616678346031194,1.0,0.3862559241706161,0.6227089852481001,0.7916847119965353,aux_base,0
88,1377,1415,844,3636,588,18,54,54,6,70,18,0.5191177069242345,0.8977512425943319,151,389,0.45210295450262966,4073.4197152453094,8992.14778159342,12534.128762818855,3.077053100103637,1.0,0.38981042654028436,0.618876404494382,0.7911227154046997,aux_base,0
89,1375,1422,845,3642,572,22,66,66,6,58,14,0.5290076075693934,0.9065632543617256,151,388,0.44276119591364205,4053.052616669083,8992.14778159342,12534.128762818855,3.0925156784961176,1.0,0.378698224852071,0.6160394265232975,0.7905361406555242,aux_base,0
90,1372,1418,848,3638,566,23,58,58,6,62,16,0.5348130764108918,0.9087707598804897,151,389,0.43704889557224746,4032.7873535857375,8992.14778159342,12534.128762818855,3.1080559582875558,1.0,0.33962264150943394,0.6267702147099132,0.8036227081952728,aux_base,0
91,1362,1416,839,3617,567,16,50,50,7,66,22,0.5446234148464595,0.9181625649463596,150,385,0.4277311833571893,4012.623416817809,8992.14778159342,12534.128762818855,3.123674329937242,1.0,0.2908224076281287,0.6331938633193863,0.8115324209109266,aux_base,0
92,1355,1422,839,3616,544,19,60,60,7,58,28,0.5507779426090702,0.921745743653002,151,389,0.42185019025858844,3992.56029973372,8992.14778159342,12534.128762818855,3.1393711858665743,1.0,0.27532777115613827,0.6299395629939563,0.8118545127974854,aux_base,0
93,1329,1408,835,3572,567,14,54,54,7,94,24,0.5522230170540278,0.9178826089951656,151,377,0.4203144098171818,3972.5974982350513,8992.14778159342,12534.128762818855,3.155146920468919,1.0,0.25988023952095807,0.6096330275229358,0.7944839857651246,aux_base,0
94,1317,1402,835,3554,568,12,44,50,7,59,21,0.5540701989530599,0.9151434027773636,153,376,0.4183050937367205,3952.734510743876,8992.14778159342,12534.128762818855,3.171001930119517,1.0,0.25149700598802394,0.6091581868640148,0.7977553310886645,aux_base,0
95,1310,1402,835,3547,560,26,73,77,7,76,18,0.556424407744434,0.9136576797427902,154,375,0.4158129196458849,3932.9708381901564,8992.14778159342,12534.128762818855,3.186936613185444,1.0,0.25389221556886227,0.6084533209475151,0.7967205750224619,aux_base,0
96,1318,1408,840,3566,515,32,77,82,6,55,29,0.5598317359177402,0.9142756709187861,156,376,0.4122329960734057,3913.3059839992056,8992.14778159342,12534.128762818855,3.2029513700356222,1.0,0.2714285714285714,0.6133085155886459,0.8033340842532102,aux_base,0
97,1299,1396,835,3530,526,14,55,55,6,87,27,0.5696533771941611,0.925657959334883,155,372,0.4031277001019583,3893.7394540792097,8992.14778159342,12534.128762818855,3.2190466030508764,1.0,0.274251497005988,0.6090014064697609,0.8002720471548401,aux_base,0
98,1271,1374,818,3463,570,19,65,65,6,126,23,0.5716035617404782,0.924531946775044,156,367,0.4009855648316229,3874.2707568088135,8992.14778159342,12534.128762818855,3.235222716634047,1.0,0.2823960880195599,0.6012298959318827,0.794448267951365,aux_base,0
99,1272,1380,823,3475,541,24,69,69,7,51,18,0.5819742045007478,0.9372905367391072,156,368,0.3913466196495793,3854.8994030247695,8992.14778159342,12534.128762818855,3.2514801172201477,1.0,0.29040097205346294,0.5969028625058658,0.7895932742558509,aux_base,0
100,1263,1385,821,3469,534,18,55,56,7,56,15,0.5869344856652473,0.9415640410126113,156,366,0.3866349081028816,3835.6249060096457,8992.14778159342,12534.128762818855,3.2678192132865806,1.0,0.2911084043848965,0.5901869158878504,0.7860865624291865,aux_base,0
101,1263,1388,826,3477,506,18,53,60,7,45,27,0.591126290516829,0.9448585149048578,157,366,0.3825331864986908,3816.4467814795976,8992.14778159342,12534.128762818855,3.2842404153633975,1.0,0.2845036319612591,0.5885368126747437,0.7839909808342729,aux_base,0
102,1235,1364,812,3411,559,24,73,73,7,137,18,0.5938824896813049,0.9461076079491197,156,356,0.3797485424275893,3797.3645475721996,8992.14778159342,12534.128762818855,3.3007441360436154,1.0,0.29064039408866993,0.6215400100654253,0.831140350877193,aux_base,0
103,1235,1371,815,3421,529,25,78,78,7,63,22,0.5884929919370736,0.9346589884392151,158,362,0.38422696497883524,3778.3777248343386,8992.14778159342,12534.128762818855,3.3173307899935836,1.0,0.3006134969325153,0.6206030150753769,0.8309448627641487,aux_base,0
104,1242,1384,826,3452,481,22,63,70,8,31,24,0.5855570102131957,0.9273909976736341,161,363,0.38655215608676935,3759.485836210167,8992.14778159342,12534.128762818855,3.3340007939634004,1.0,0.30024213075060535,0.621,0.8344210780759004,aux_base,0
105,1258,1400,834,3492,430,29,74,85,8,33,18,0.5834015969380958,0.9216053899926124,164,365,0.38804408798203,3740.6884070291158,8992.14778159342,12539.118368033789,3.352088440317983,1.0,0.31534772182254195,0.6321608040201006,0.8481904299247025,aux_base,0
106,1267,1410,838,3515,396,30,88,99,8,60,14,0.5863594165758248,0.924100710861344,165,365,0.38495000005365754,3721.98496499397,8992.14778159342,12539.118368033789,3.368933105847219,1.0,0.3353221957040573,0.6350877192982456,0.8535696940262263,aux_base,0
107,1268,1409,844,3521,380,33,91,97,8,84,17,0.5894942272063414,0.9270434720374983,165,368,0.38179542863154214,3703.3750401690004,8992.14778159342,12539.118368033789,3.3858624179369037,1.0,0.3412322274881517,0.6391129032258065,0.857943469785575,aux_base,0
108,1262,1397,840,3499,399,33,80,82,8,99,8,0.5967691521209538,0.9366394316334579,165,370,0.37485553626832213,3684.8581649681555,8992.14778159342,12539.118368033789,3.4028768019466367,1.0,0.34404761904761905,0.6316316316316316,0.8478313544947904,aux_base,0
109,1265,1416,841,3522,366,32,72,86,8,45,14,0.6003291020989577,0.9405351780292402,166,373,0.3714795705302154,3666.433874143315,8993.214646584456,12543.859675573665,3.4212698513496624,1.0,0.36504161712247324,0.6408308004052685,0.860493525531395,aux_base,0
110,1273,1425,856,3554,331,62,90,137,8,56,9,0.6031373350790323,0.9433862647875484,167,375,0.368723230112729,3648.101704772598,8993.214646584456,12543.859675573665,3.4384621621604645,1.0,0.4088785046728972,0.6390562248995983,0.8613669413475521,aux_base,0
111,1275,1436,852,3563,318,37,65,89,8,54,10,0.6051373793253598,0.9450996026733336,169,373,0.36660005289306286,3629.8611962487353,8993.214646584456,12548.217636212126,3.4569414525216637,1.0,0.426056338028169,0.6589147286821705,0.8896379525593009,aux_base,0
112,1275,1446,861,3582,288,40,73,104,7,46,10,0.60637496668913,0.945741712583587,171,374,0.3653322176635676,3611.7118902674915,8993.214646584456,12548.217636212126,3.4743130176097123,1.0,0.44715447154471544,0.661993769470405,0.8972945891783567,aux_base,0
113,1287,1447,864,3598,270,38,68,99,7,49,6,0.6073314872161603,0.946057167742985,172,378,0.3646029380272853,3595.3242129921928,9018.733747717059,12566.69140106544,3.4952873945704237,1.0,0.46875,0.6620370370370371,0.8983770287141074,aux_base,0
114,1283,1437,855,3575,279,28,64,67,7,81,15,0.6154923455565903,0.957685074719729,172,372,0.3568635518983983,3579.6083765880944,9018.733747717059,12566.69140106544,3.5106330299303266,1.0,0.4783625730994152,0.6559304703476483,0.8818450912678836,aux_base,0
115,1274,1452,862,3588,264,30,72,95,6,55,4,0.6158234896049456,0.9572135987650962,174,370,0.356690569774697,3563.9797596236444,9018.733747717059,12570.71507487831,3.527156696368493,1.0,0.4802784222737819,0.6450632911392405,0.8772616136919316,aux_base,0
116,1284,1463,864,3611,231,35,71,89,5,45,12,0.6159025884262814,0.9564393939393938,176,377,0.3562689482860018,3551.4645533995786,9018.733747717059,12570.71507487831,3.539586242764329,1.0,0.49421296296296297,0.6494688922610015,0.8818070818070818,aux_base,0
117,1285,1453,869,3607,231,23,56,68,5,56,5,0.6190142416909628,0.96045197740113,177,375,0.35319533638591005,3539.411240677895,9018.733747717059,12570.71507487831,3.5516401514480895,1.0,0.4844649021864212,0.6431431431431431,0.8716771387143548,aux_base,0
118,1289,1465,875,3629,204,28,56,76,5,32,8,0.6248468183353624,0.96875,176,375,0.3478902964537592,3529.490451262,9018.733747717059,12570.71507487831,3.561623199854115,1.0,0.47885714285714287,0.6409746394828444,0.870263788968825,aux_base,0
119,1276,1449,870,3595,234,19,58,58,5,91,8,0.6188662801104615,0.9588014981273407,178,377,0.35299969906009226,3518.363904466685,9018.733747717059,12570.71507487831,3.5728865507400616,1.0,0.46551724137931033,0.6291913214990138,0.8600478468899522,aux_base,0
120,1282,1456,867,3605,219,31,85,86,5,70,5,0.6101885343269025,0.9447513812154696,181,376,0.3603690175921034,3507.981304737856,9018.733747717059,12570.71507487831,3.5834612510335746,1.0,0.46482122260668973,0.6337123084527929,0.8634730538922155,aux_base,0
121,1286,1461,877,3624,201,26,66,82,6,46,4,0.614291100214454,0.9505494505494505,182,376,0.3566131975948839,3498.4063571120037,9018.733747717059,12570.71507487831,3.593268989270777,1.0,0.4526795895096921,0.6398009950248756,0.8713633084876172,aux_base,0
